vignette_id,run_id,model,d_i,n_voices_in_run
BANCO-011,29,deepseek/deepseek-v4-flash,0.1154031126,16
BANCO-011,29,minimax/minimax-m3,0.0921626101,16
BANCO-011,29,z-ai/glm-5.2,0.0801914667,16
BANCO-011,29,deepseek/deepseek-v4-pro,0.1036092708,16
BANCO-011,29,google/gemma-4-31b-it,0.0814753148,16
BANCO-011,30,openai/gpt-4o,0.1241978395,16
BANCO-011,30,anthropic/claude-sonnet-4.5,0.0882249484,16
BANCO-011,30,google/gemini-2.5-flash,0.0764399996,16
BANCO-011,30,mistralai/ministral-14b-2512,0.1121620621,16
BANCO-011,30,mistralai/mistral-large-2512,0.0893762886,16
BANCO-011,30,meta-llama/llama-3.3-70b-instruct,0.1083041342,16
BANCO-011,30,qwen/qwen3.7-plus,0.0726211395,16
BANCO-011,30,x-ai/grok-4.3,0.0956546706,16
BANCO-011,30,google/gemini-3-flash-preview,0.0837153505,16
BANCO-011,30,anthropic/claude-haiku-4.5,0.0984067888,16
BANCO-011,30,google/gemma-4-26b-a4b-it,0.0866092815,16
BANCO-011,30,deepseek/deepseek-v4-flash,0.0673360496,16
BANCO-011,30,minimax/minimax-m3,0.0836679660,16
BANCO-011,30,z-ai/glm-5.2,0.0911476163,16
BANCO-011,30,deepseek/deepseek-v4-pro,0.0846456698,16
BANCO-011,30,google/gemma-4-31b-it,0.0793063037,16
BANCO-012,1,openai/gpt-4o,0.1160281199,16
BANCO-012,1,anthropic/claude-sonnet-4.5,0.0843976205,16
BANCO-012,1,google/gemini-2.5-flash,0.0831748664,16
BANCO-012,1,mistralai/ministral-14b-2512,0.0993109563,16
BANCO-012,1,mistralai/mistral-large-2512,0.1154536603,16
BANCO-012,1,meta-llama/llama-3.3-70b-instruct,0.1114612452,16
BANCO-012,1,qwen/qwen3.7-plus,0.0792483229,16
BANCO-012,1,x-ai/grok-4.3,0.1004829803,16
BANCO-012,1,google/gemini-3-flash-preview,0.0766772282,16
BANCO-012,1,anthropic/claude-haiku-4.5,0.0769646942,16
BANCO-012,1,google/gemma-4-26b-a4b-it,0.0799974430,16
BANCO-012,1,deepseek/deepseek-v4-flash,0.0752705809,16
BANCO-012,1,minimax/minimax-m3,0.1080674497,16
BANCO-012,1,z-ai/glm-5.2,0.0772756401,16
BANCO-012,1,deepseek/deepseek-v4-pro,0.1011163810,16
BANCO-012,1,google/gemma-4-31b-it,0.0835890214,16
BANCO-012,2,openai/gpt-4o,0.1062563140,16
BANCO-012,2,anthropic/claude-sonnet-4.5,0.0989866719,16
BANCO-012,2,google/gemini-2.5-flash,0.0986440198,16
BANCO-012,2,mistralai/ministral-14b-2512,0.1150913535,16
BANCO-012,2,mistralai/mistral-large-2512,0.1007730806,16
BANCO-012,2,meta-llama/llama-3.3-70b-instruct,0.1191815052,16
BANCO-012,2,qwen/qwen3.7-plus,0.1215169042,16
BANCO-012,2,x-ai/grok-4.3,0.1149799304,16
BANCO-012,2,google/gemini-3-flash-preview,0.0826930587,16
BANCO-012,2,anthropic/claude-haiku-4.5,0.0801739869,16
BANCO-012,2,google/gemma-4-26b-a4b-it,0.0950299773,16
BANCO-012,2,deepseek/deepseek-v4-flash,0.0815718181,16
BANCO-012,2,minimax/minimax-m3,0.0879649575,16
BANCO-012,2,z-ai/glm-5.2,0.0920322748,16
BANCO-012,2,deepseek/deepseek-v4-pro,0.0997803100,16
BANCO-012,2,google/gemma-4-31b-it,0.0827570834,16
BANCO-012,3,openai/gpt-4o,0.1131583431,16
BANCO-012,3,anthropic/claude-sonnet-4.5,0.0775683502,16
BANCO-012,3,google/gemini-2.5-flash,0.0897497531,16
BANCO-012,3,mistralai/ministral-14b-2512,0.1027897752,16
BANCO-012,3,mistralai/mistral-large-2512,0.0955952465,16
BANCO-012,3,meta-llama/llama-3.3-70b-instruct,0.1068259093,16
BANCO-012,3,qwen/qwen3.7-plus,0.0975447472,16
BANCO-012,3,x-ai/grok-4.3,0.0989702022,16
BANCO-012,3,google/gemini-3-flash-preview,0.0774181945,16
BANCO-012,3,anthropic/claude-haiku-4.5,0.0895639276,16
BANCO-012,3,google/gemma-4-26b-a4b-it,0.0888091598,16
BANCO-012,3,deepseek/deepseek-v4-flash,0.0728508545,16
BANCO-012,3,minimax/minimax-m3,0.0913754870,16
BANCO-012,3,z-ai/glm-5.2,0.0900832996,16
BANCO-012,3,deepseek/deepseek-v4-pro,0.0892121693,16
BANCO-012,3,google/gemma-4-31b-it,0.0785978840,16
BANCO-012,4,openai/gpt-4o,0.1278187624,16
BANCO-012,4,anthropic/claude-sonnet-4.5,0.0962872304,16
BANCO-012,4,google/gemini-2.5-flash,0.1199542060,16
BANCO-012,4,mistralai/ministral-14b-2512,0.1123858114,16
BANCO-012,4,mistralai/mistral-large-2512,0.1305708816,16
BANCO-012,4,meta-llama/llama-3.3-70b-instruct,0.1279890012,16
BANCO-012,4,qwen/qwen3.7-plus,0.0924157047,16
BANCO-012,4,x-ai/grok-4.3,0.1434012160,16
BANCO-012,4,google/gemini-3-flash-preview,0.0879540758,16
BANCO-012,4,anthropic/claude-haiku-4.5,0.0873854192,16
BANCO-012,4,google/gemma-4-26b-a4b-it,0.0827075867,16
BANCO-012,4,deepseek/deepseek-v4-flash,0.0883555304,16
BANCO-012,4,minimax/minimax-m3,0.1173421230,16
BANCO-012,4,z-ai/glm-5.2,0.1100844744,16
BANCO-012,4,deepseek/deepseek-v4-pro,0.1049538768,16
BANCO-012,4,google/gemma-4-31b-it,0.0917945117,16
BANCO-012,5,openai/gpt-4o,0.1157305712,16
BANCO-012,5,anthropic/claude-sonnet-4.5,0.1041719928,16
BANCO-012,5,google/gemini-2.5-flash,0.0850723394,16
BANCO-012,5,mistralai/ministral-14b-2512,0.1192743668,16
BANCO-012,5,mistralai/mistral-large-2512,0.1143441211,16
BANCO-012,5,meta-llama/llama-3.3-70b-instruct,0.1185113357,16
BANCO-012,5,qwen/qwen3.7-plus,0.0828672671,16
BANCO-012,5,x-ai/grok-4.3,0.1389529347,16
BANCO-012,5,google/gemini-3-flash-preview,0.0826359363,16
BANCO-012,5,anthropic/claude-haiku-4.5,0.0844080478,16
BANCO-012,5,google/gemma-4-26b-a4b-it,0.0902001494,16
BANCO-012,5,deepseek/deepseek-v4-flash,0.1108778890,16
BANCO-012,5,minimax/minimax-m3,0.1178753500,16
BANCO-012,5,z-ai/glm-5.2,0.1191599069,16
BANCO-012,5,deepseek/deepseek-v4-pro,0.0918101619,16
BANCO-012,5,google/gemma-4-31b-it,0.0898078482,16
BANCO-012,6,openai/gpt-4o,0.1102678834,16
BANCO-012,6,anthropic/claude-sonnet-4.5,0.0839360253,16
BANCO-012,6,google/gemini-2.5-flash,0.0846187651,16
BANCO-012,6,mistralai/ministral-14b-2512,0.1039239155,16
BANCO-012,6,mistralai/mistral-large-2512,0.0971532218,16
BANCO-012,6,meta-llama/llama-3.3-70b-instruct,0.1102222130,16
BANCO-012,6,qwen/qwen3.7-plus,0.1095373865,16
BANCO-012,6,x-ai/grok-4.3,0.0980522059,16
BANCO-012,6,google/gemini-3-flash-preview,0.0745116450,16
BANCO-012,6,anthropic/claude-haiku-4.5,0.0771815592,16
BANCO-012,6,google/gemma-4-26b-a4b-it,0.0671800623,16
BANCO-012,6,deepseek/deepseek-v4-flash,0.0725520198,16
BANCO-012,6,minimax/minimax-m3,0.1061141421,16
BANCO-012,6,z-ai/glm-5.2,0.1026126881,16
BANCO-012,6,deepseek/deepseek-v4-pro,0.0871720826,16
BANCO-012,6,google/gemma-4-31b-it,0.0891304557,16
BANCO-012,7,openai/gpt-4o,0.1125299759,15
BANCO-012,7,anthropic/claude-sonnet-4.5,0.0909224351,15
BANCO-012,7,mistralai/ministral-14b-2512,0.1169066837,15
BANCO-012,7,mistralai/mistral-large-2512,0.0942414028,15
BANCO-012,7,meta-llama/llama-3.3-70b-instruct,0.1104836740,15
BANCO-012,7,qwen/qwen3.7-plus,0.0822631364,15
BANCO-012,7,x-ai/grok-4.3,0.0976057756,15
BANCO-012,7,google/gemini-3-flash-preview,0.0812555580,15
BANCO-012,7,anthropic/claude-haiku-4.5,0.0777087128,15
BANCO-012,7,google/gemma-4-26b-a4b-it,0.0771904329,15
BANCO-012,7,deepseek/deepseek-v4-flash,0.0853292813,15
BANCO-012,7,minimax/minimax-m3,0.0755992981,15
BANCO-012,7,z-ai/glm-5.2,0.0919014419,15
BANCO-012,7,deepseek/deepseek-v4-pro,0.0778771657,15
BANCO-012,7,google/gemma-4-31b-it,0.0740520250,15
BANCO-012,8,openai/gpt-4o,0.1221569074,15
BANCO-012,8,anthropic/claude-sonnet-4.5,0.1040778353,15
BANCO-012,8,mistralai/ministral-14b-2512,0.1215564716,15
BANCO-012,8,mistralai/mistral-large-2512,0.1231149791,15
BANCO-012,8,meta-llama/llama-3.3-70b-instruct,0.1192399210,15
BANCO-012,8,qwen/qwen3.7-plus,0.0782641420,15
BANCO-012,8,x-ai/grok-4.3,0.1070388679,15
BANCO-012,8,google/gemini-3-flash-preview,0.0778622287,15
BANCO-012,8,anthropic/claude-haiku-4.5,0.0902342956,15
BANCO-012,8,google/gemma-4-26b-a4b-it,0.0933131532,15
BANCO-012,8,deepseek/deepseek-v4-flash,0.0879643866,15
BANCO-012,8,minimax/minimax-m3,0.0895546077,15
BANCO-012,8,z-ai/glm-5.2,0.0907453227,15
BANCO-012,8,deepseek/deepseek-v4-pro,0.1012273803,15
BANCO-012,8,google/gemma-4-31b-it,0.0895344964,15
BANCO-012,9,openai/gpt-4o,0.1210228888,16
BANCO-012,9,anthropic/claude-sonnet-4.5,0.0945363166,16
BANCO-012,9,google/gemini-2.5-flash,0.1006968641,16
BANCO-012,9,mistralai/ministral-14b-2512,0.1250173991,16
BANCO-012,9,mistralai/mistral-large-2512,0.1016292422,16
BANCO-012,9,meta-llama/llama-3.3-70b-instruct,0.1260350597,16
BANCO-012,9,qwen/qwen3.7-plus,0.1010672767,16
BANCO-012,9,x-ai/grok-4.3,0.0948346686,16
BANCO-012,9,google/gemini-3-flash-preview,0.0796659043,16
BANCO-012,9,anthropic/claude-haiku-4.5,0.0943262529,16
BANCO-012,9,google/gemma-4-26b-a4b-it,0.0904952650,16
BANCO-012,9,deepseek/deepseek-v4-flash,0.0997123742,16
BANCO-012,9,minimax/minimax-m3,0.1011209846,16
BANCO-012,9,z-ai/glm-5.2,0.1033990770,16
BANCO-012,9,deepseek/deepseek-v4-pro,0.0835636734,16
BANCO-012,9,google/gemma-4-31b-it,0.0857177100,16
BANCO-012,10,openai/gpt-4o,0.1057596959,16
BANCO-012,10,anthropic/claude-sonnet-4.5,0.1094175836,16
BANCO-012,10,google/gemini-2.5-flash,0.0885499671,16
BANCO-012,10,mistralai/ministral-14b-2512,0.1124931496,16
BANCO-012,10,mistralai/mistral-large-2512,0.0995333513,16
BANCO-012,10,meta-llama/llama-3.3-70b-instruct,0.1365188478,16
BANCO-012,10,qwen/qwen3.7-plus,0.0928725209,16
BANCO-012,10,x-ai/grok-4.3,0.0942984229,16
BANCO-012,10,google/gemini-3-flash-preview,0.0768590927,16
BANCO-012,10,anthropic/claude-haiku-4.5,0.0839356779,16
BANCO-012,10,google/gemma-4-26b-a4b-it,0.0864185203,16
BANCO-012,10,deepseek/deepseek-v4-flash,0.0739917869,16
BANCO-012,10,minimax/minimax-m3,0.0858482388,16
BANCO-012,10,z-ai/glm-5.2,0.0889496710,16
BANCO-012,10,deepseek/deepseek-v4-pro,0.0810524424,16
BANCO-012,10,google/gemma-4-31b-it,0.0750521100,16
BANCO-012,11,openai/gpt-4o,0.1133110088,16
BANCO-012,11,anthropic/claude-sonnet-4.5,0.1058716807,16
BANCO-012,11,google/gemini-2.5-flash,0.1008545006,16
BANCO-012,11,mistralai/ministral-14b-2512,0.1066127605,16
BANCO-012,11,mistralai/mistral-large-2512,0.1086079057,16
BANCO-012,11,meta-llama/llama-3.3-70b-instruct,0.1121518234,16
BANCO-012,11,qwen/qwen3.7-plus,0.1160222791,16
BANCO-012,11,x-ai/grok-4.3,0.1016916091,16
BANCO-012,11,google/gemini-3-flash-preview,0.0984014809,16
BANCO-012,11,anthropic/claude-haiku-4.5,0.0836913871,16
BANCO-012,11,google/gemma-4-26b-a4b-it,0.0792132055,16
BANCO-012,11,deepseek/deepseek-v4-flash,0.0831325944,16
BANCO-012,11,minimax/minimax-m3,0.1042461541,16
BANCO-012,11,z-ai/glm-5.2,0.0808902305,16
BANCO-012,11,deepseek/deepseek-v4-pro,0.0875588656,16
BANCO-012,11,google/gemma-4-31b-it,0.0876481863,16
BANCO-012,12,openai/gpt-4o,0.1151039711,16
BANCO-012,12,anthropic/claude-sonnet-4.5,0.0871067979,16
BANCO-012,12,google/gemini-2.5-flash,0.0981754993,16
BANCO-012,12,mistralai/ministral-14b-2512,0.1034545981,16
BANCO-012,12,mistralai/mistral-large-2512,0.1056221923,16
BANCO-012,12,meta-llama/llama-3.3-70b-instruct,0.1107908878,16
BANCO-012,12,qwen/qwen3.7-plus,0.0998501909,16
BANCO-012,12,x-ai/grok-4.3,0.0941495700,16
BANCO-012,12,google/gemini-3-flash-preview,0.0798049498,16
BANCO-012,12,anthropic/claude-haiku-4.5,0.0848663248,16
BANCO-012,12,google/gemma-4-26b-a4b-it,0.0860141194,16
BANCO-012,12,deepseek/deepseek-v4-flash,0.0850516896,16
BANCO-012,12,minimax/minimax-m3,0.0810040373,16
BANCO-012,12,z-ai/glm-5.2,0.0793282496,16
BANCO-012,12,deepseek/deepseek-v4-pro,0.1181595536,16
BANCO-012,12,google/gemma-4-31b-it,0.0888994007,16
BANCO-012,13,openai/gpt-4o,0.1142986578,16
BANCO-012,13,anthropic/claude-sonnet-4.5,0.0960001551,16
BANCO-012,13,google/gemini-2.5-flash,0.1084739942,16
BANCO-012,13,mistralai/ministral-14b-2512,0.1185730683,16
BANCO-012,13,mistralai/mistral-large-2512,0.1027140304,16
BANCO-012,13,meta-llama/llama-3.3-70b-instruct,0.1307569956,16
BANCO-012,13,qwen/qwen3.7-plus,0.1255935087,16
BANCO-012,13,x-ai/grok-4.3,0.1218500675,16
BANCO-012,13,google/gemini-3-flash-preview,0.0911861471,16
BANCO-012,13,anthropic/claude-haiku-4.5,0.1039222299,16
BANCO-012,13,google/gemma-4-26b-a4b-it,0.0830270431,16
BANCO-012,13,deepseek/deepseek-v4-flash,0.1171412787,16
BANCO-012,13,minimax/minimax-m3,0.0958489751,16
BANCO-012,13,z-ai/glm-5.2,0.1028117918,16
BANCO-012,13,deepseek/deepseek-v4-pro,0.0930924351,16
BANCO-012,13,google/gemma-4-31b-it,0.0989793700,16
BANCO-012,14,openai/gpt-4o,0.1117904183,16
BANCO-012,14,anthropic/claude-sonnet-4.5,0.0852733414,16
BANCO-012,14,google/gemini-2.5-flash,0.1015036078,16
BANCO-012,14,mistralai/ministral-14b-2512,0.1165992977,16
BANCO-012,14,mistralai/mistral-large-2512,0.1054294500,16
BANCO-012,14,meta-llama/llama-3.3-70b-instruct,0.1189887656,16
BANCO-012,14,qwen/qwen3.7-plus,0.0744840330,16
BANCO-012,14,x-ai/grok-4.3,0.0948219010,16
BANCO-012,14,google/gemini-3-flash-preview,0.0762782554,16
BANCO-012,14,anthropic/claude-haiku-4.5,0.0794732779,16
BANCO-012,14,google/gemma-4-26b-a4b-it,0.0803730057,16
BANCO-012,14,deepseek/deepseek-v4-flash,0.0758196153,16
BANCO-012,14,minimax/minimax-m3,0.1129217447,16
BANCO-012,14,z-ai/glm-5.2,0.0865359694,16
BANCO-012,14,deepseek/deepseek-v4-pro,0.0872042671,16
BANCO-012,14,google/gemma-4-31b-it,0.0845681502,16
BANCO-012,15,openai/gpt-4o,0.1136093029,16
BANCO-012,15,anthropic/claude-sonnet-4.5,0.0870798572,16
BANCO-012,15,google/gemini-2.5-flash,0.0921194564,16
BANCO-012,15,mistralai/ministral-14b-2512,0.1165245718,16
BANCO-012,15,mistralai/mistral-large-2512,0.0972464748,16
BANCO-012,15,meta-llama/llama-3.3-70b-instruct,0.1288026656,16
BANCO-012,15,qwen/qwen3.7-plus,0.0800455130,16
BANCO-012,15,x-ai/grok-4.3,0.1121289802,16
BANCO-012,15,google/gemini-3-flash-preview,0.0857162677,16
BANCO-012,15,anthropic/claude-haiku-4.5,0.0840962499,16
BANCO-012,15,google/gemma-4-26b-a4b-it,0.0793203550,16
BANCO-012,15,deepseek/deepseek-v4-flash,0.0852681185,16
BANCO-012,15,minimax/minimax-m3,0.1066471519,16
BANCO-012,15,z-ai/glm-5.2,0.1014352476,16
BANCO-012,15,deepseek/deepseek-v4-pro,0.0784222317,16
BANCO-012,15,google/gemma-4-31b-it,0.0846961325,16
BANCO-012,16,openai/gpt-4o,0.1220335695,16
BANCO-012,16,anthropic/claude-sonnet-4.5,0.1158701876,16
BANCO-012,16,google/gemini-2.5-flash,0.1035334194,16
BANCO-012,16,mistralai/ministral-14b-2512,0.1149006386,16
BANCO-012,16,mistralai/mistral-large-2512,0.1150611372,16
BANCO-012,16,meta-llama/llama-3.3-70b-instruct,0.1252217512,16
BANCO-012,16,qwen/qwen3.7-plus,0.1034022651,16
BANCO-012,16,x-ai/grok-4.3,0.0969550557,16
BANCO-012,16,google/gemini-3-flash-preview,0.0816449339,16
BANCO-012,16,anthropic/claude-haiku-4.5,0.0920629842,16
BANCO-012,16,google/gemma-4-26b-a4b-it,0.0915377624,16
BANCO-012,16,deepseek/deepseek-v4-flash,0.0836821286,16
BANCO-012,16,minimax/minimax-m3,0.1353409475,16
BANCO-012,16,z-ai/glm-5.2,0.1035407462,16
BANCO-012,16,deepseek/deepseek-v4-pro,0.1136861379,16
BANCO-012,16,google/gemma-4-31b-it,0.0832672346,16
BANCO-012,17,openai/gpt-4o,0.1223106084,16
BANCO-012,17,anthropic/claude-sonnet-4.5,0.1037910835,16
BANCO-012,17,google/gemini-2.5-flash,0.1069363098,16
BANCO-012,17,mistralai/ministral-14b-2512,0.0962464148,16
BANCO-012,17,mistralai/mistral-large-2512,0.1111822224,16
BANCO-012,17,meta-llama/llama-3.3-70b-instruct,0.1184972723,16
BANCO-012,17,qwen/qwen3.7-plus,0.0781014435,16
BANCO-012,17,x-ai/grok-4.3,0.0994196388,16
BANCO-012,17,google/gemini-3-flash-preview,0.0908828561,16
BANCO-012,17,anthropic/claude-haiku-4.5,0.1064656104,16
BANCO-012,17,google/gemma-4-26b-a4b-it,0.0796864972,16
BANCO-012,17,deepseek/deepseek-v4-flash,0.0761165249,16
BANCO-012,17,minimax/minimax-m3,0.0801497335,16
BANCO-012,17,z-ai/glm-5.2,0.1150812231,16
BANCO-012,17,deepseek/deepseek-v4-pro,0.0996724841,16
BANCO-012,17,google/gemma-4-31b-it,0.0847794282,16
BANCO-012,18,openai/gpt-4o,0.1075706522,16
BANCO-012,18,anthropic/claude-sonnet-4.5,0.0883106662,16
BANCO-012,18,google/gemini-2.5-flash,0.0815039107,16
BANCO-012,18,mistralai/ministral-14b-2512,0.1125139979,16
BANCO-012,18,mistralai/mistral-large-2512,0.1054635305,16
BANCO-012,18,meta-llama/llama-3.3-70b-instruct,0.1098357346,16
BANCO-012,18,qwen/qwen3.7-plus,0.0765067617,16
BANCO-012,18,x-ai/grok-4.3,0.0879252354,16
BANCO-012,18,google/gemini-3-flash-preview,0.0673305501,16
BANCO-012,18,anthropic/claude-haiku-4.5,0.0747578854,16
BANCO-012,18,google/gemma-4-26b-a4b-it,0.0755139109,16
BANCO-012,18,deepseek/deepseek-v4-flash,0.0716539270,16
BANCO-012,18,minimax/minimax-m3,0.0857494359,16
BANCO-012,18,z-ai/glm-5.2,0.0993879107,16
BANCO-012,18,deepseek/deepseek-v4-pro,0.0822992406,16
BANCO-012,18,google/gemma-4-31b-it,0.0756041474,16
BANCO-012,19,openai/gpt-4o,0.1142578716,16
BANCO-012,19,anthropic/claude-sonnet-4.5,0.0942686990,16
BANCO-012,19,google/gemini-2.5-flash,0.0998673321,16
BANCO-012,19,mistralai/ministral-14b-2512,0.1155142779,16
BANCO-012,19,mistralai/mistral-large-2512,0.1121090196,16
BANCO-012,19,meta-llama/llama-3.3-70b-instruct,0.1268287203,16
BANCO-012,19,qwen/qwen3.7-plus,0.1099944275,16
BANCO-012,19,x-ai/grok-4.3,0.0995965554,16
BANCO-012,19,google/gemini-3-flash-preview,0.0871589305,16
BANCO-012,19,anthropic/claude-haiku-4.5,0.0854020633,16
BANCO-012,19,google/gemma-4-26b-a4b-it,0.0830824644,16
BANCO-012,19,deepseek/deepseek-v4-flash,0.0960552900,16
BANCO-012,19,minimax/minimax-m3,0.1063014850,16
BANCO-012,19,z-ai/glm-5.2,0.1096511136,16
BANCO-012,19,deepseek/deepseek-v4-pro,0.0881433555,16
BANCO-012,19,google/gemma-4-31b-it,0.0916126865,16
BANCO-012,20,openai/gpt-4o,0.1070112896,15
BANCO-012,20,anthropic/claude-sonnet-4.5,0.1004413623,15
BANCO-012,20,mistralai/ministral-14b-2512,0.1017428005,15
BANCO-012,20,mistralai/mistral-large-2512,0.1172452776,15
BANCO-012,20,meta-llama/llama-3.3-70b-instruct,0.1193435000,15
BANCO-012,20,qwen/qwen3.7-plus,0.0741638503,15
BANCO-012,20,x-ai/grok-4.3,0.1106168626,15
BANCO-012,20,google/gemini-3-flash-preview,0.0719569607,15
BANCO-012,20,anthropic/claude-haiku-4.5,0.0793707102,15
BANCO-012,20,google/gemma-4-26b-a4b-it,0.0878213142,15
BANCO-012,20,deepseek/deepseek-v4-flash,0.0726513727,15
BANCO-012,20,minimax/minimax-m3,0.0842164513,15
BANCO-012,20,z-ai/glm-5.2,0.0990032438,15
BANCO-012,20,deepseek/deepseek-v4-pro,0.0833061559,15
BANCO-012,20,google/gemma-4-31b-it,0.0772369256,15
BANCO-012,21,openai/gpt-4o,0.1201305920,15
BANCO-012,21,anthropic/claude-sonnet-4.5,0.1126754844,15
BANCO-012,21,mistralai/ministral-14b-2512,0.1147098376,15
BANCO-012,21,mistralai/mistral-large-2512,0.1230294424,15
BANCO-012,21,meta-llama/llama-3.3-70b-instruct,0.1302508895,15
BANCO-012,21,qwen/qwen3.7-plus,0.1122353712,15
BANCO-012,21,x-ai/grok-4.3,0.1072105798,15
BANCO-012,21,google/gemini-3-flash-preview,0.0919598726,15
BANCO-012,21,anthropic/claude-haiku-4.5,0.0875911053,15
BANCO-012,21,google/gemma-4-26b-a4b-it,0.0914926821,15
BANCO-012,21,deepseek/deepseek-v4-flash,0.0841269677,15
BANCO-012,21,minimax/minimax-m3,0.1257144700,15
BANCO-012,21,z-ai/glm-5.2,0.0831511258,15
BANCO-012,21,deepseek/deepseek-v4-pro,0.0944126714,15
BANCO-012,21,google/gemma-4-31b-it,0.1071640020,15
BANCO-012,22,openai/gpt-4o,0.1115805442,16
BANCO-012,22,anthropic/claude-sonnet-4.5,0.1096194392,16
BANCO-012,22,google/gemini-2.5-flash,0.0869904105,16
BANCO-012,22,mistralai/ministral-14b-2512,0.1138328534,16
BANCO-012,22,mistralai/mistral-large-2512,0.0949964968,16
BANCO-012,22,meta-llama/llama-3.3-70b-instruct,0.1272513891,16
BANCO-012,22,qwen/qwen3.7-plus,0.1010400898,16
BANCO-012,22,x-ai/grok-4.3,0.1041493761,16
BANCO-012,22,google/gemini-3-flash-preview,0.0800556191,16
BANCO-012,22,anthropic/claude-haiku-4.5,0.0836393623,16
BANCO-012,22,google/gemma-4-26b-a4b-it,0.0836998187,16
BANCO-012,22,deepseek/deepseek-v4-flash,0.0786265859,16
BANCO-012,22,minimax/minimax-m3,0.0838176110,16
BANCO-012,22,z-ai/glm-5.2,0.0932700782,16
BANCO-012,22,deepseek/deepseek-v4-pro,0.1092342567,16
BANCO-012,22,google/gemma-4-31b-it,0.0826501212,16
BANCO-012,23,openai/gpt-4o,0.1181112145,16
BANCO-012,23,anthropic/claude-sonnet-4.5,0.1042186340,16
BANCO-012,23,google/gemini-2.5-flash,0.1145882992,16
BANCO-012,23,mistralai/ministral-14b-2512,0.1160771308,16
BANCO-012,23,mistralai/mistral-large-2512,0.1222156723,16
BANCO-012,23,meta-llama/llama-3.3-70b-instruct,0.1277408718,16
BANCO-012,23,qwen/qwen3.7-plus,0.1205801515,16
BANCO-012,23,x-ai/grok-4.3,0.1164858189,16
BANCO-012,23,google/gemini-3-flash-preview,0.0886918730,16
BANCO-012,23,anthropic/claude-haiku-4.5,0.1122648657,16
BANCO-012,23,google/gemma-4-26b-a4b-it,0.0864983391,16
BANCO-012,23,deepseek/deepseek-v4-flash,0.0893726257,16
BANCO-012,23,minimax/minimax-m3,0.1256330811,16
BANCO-012,23,z-ai/glm-5.2,0.0950051738,16
BANCO-012,23,deepseek/deepseek-v4-pro,0.0977310127,16
BANCO-012,23,google/gemma-4-31b-it,0.0923415301,16
BANCO-012,24,openai/gpt-4o,0.1173364812,16
BANCO-012,24,anthropic/claude-sonnet-4.5,0.0898317677,16
BANCO-012,24,google/gemini-2.5-flash,0.0976948964,16
BANCO-012,24,mistralai/ministral-14b-2512,0.1118621852,16
BANCO-012,24,mistralai/mistral-large-2512,0.1190376066,16
BANCO-012,24,meta-llama/llama-3.3-70b-instruct,0.1159391678,16
BANCO-012,24,qwen/qwen3.7-plus,0.1052106772,16
BANCO-012,24,x-ai/grok-4.3,0.1124926920,16
BANCO-012,24,google/gemini-3-flash-preview,0.0837860893,16
BANCO-012,24,anthropic/claude-haiku-4.5,0.0937198817,16
BANCO-012,24,google/gemma-4-26b-a4b-it,0.0871436944,16
BANCO-012,24,deepseek/deepseek-v4-flash,0.0845542871,16
BANCO-012,24,minimax/minimax-m3,0.0978196041,16
BANCO-012,24,z-ai/glm-5.2,0.0929066415,16
BANCO-012,24,deepseek/deepseek-v4-pro,0.1098651544,16
BANCO-012,24,google/gemma-4-31b-it,0.0847828791,16
BANCO-012,25,openai/gpt-4o,0.1095986181,16
BANCO-012,25,anthropic/claude-sonnet-4.5,0.1028372267,16
BANCO-012,25,google/gemini-2.5-flash,0.1101610085,16
BANCO-012,25,mistralai/ministral-14b-2512,0.1087827932,16
BANCO-012,25,mistralai/mistral-large-2512,0.1242681444,16
BANCO-012,25,meta-llama/llama-3.3-70b-instruct,0.1212037822,16
BANCO-012,25,qwen/qwen3.7-plus,0.0894584760,16
BANCO-012,25,x-ai/grok-4.3,0.1357970761,16
BANCO-012,25,google/gemini-3-flash-preview,0.0949470624,16
BANCO-012,25,anthropic/claude-haiku-4.5,0.0896620177,16
BANCO-012,25,google/gemma-4-26b-a4b-it,0.0942255190,16
BANCO-012,25,deepseek/deepseek-v4-flash,0.0904639212,16
BANCO-012,25,minimax/minimax-m3,0.1201188328,16
BANCO-012,25,z-ai/glm-5.2,0.0883542516,16
BANCO-012,25,deepseek/deepseek-v4-pro,0.1133011484,16
BANCO-012,25,google/gemma-4-31b-it,0.0970972934,16
BANCO-012,26,openai/gpt-4o,0.1114824253,16
BANCO-012,26,anthropic/claude-sonnet-4.5,0.1036276020,16
BANCO-012,26,google/gemini-2.5-flash,0.1166986801,16
BANCO-012,26,mistralai/ministral-14b-2512,0.0907088147,16
BANCO-012,26,mistralai/mistral-large-2512,0.1126776244,16
BANCO-012,26,meta-llama/llama-3.3-70b-instruct,0.1345860553,16
BANCO-012,26,qwen/qwen3.7-plus,0.0985525942,16
BANCO-012,26,x-ai/grok-4.3,0.1269675437,16
BANCO-012,26,google/gemini-3-flash-preview,0.0980423696,16
BANCO-012,26,anthropic/claude-haiku-4.5,0.0863093133,16
BANCO-012,26,google/gemma-4-26b-a4b-it,0.0884925747,16
BANCO-012,26,deepseek/deepseek-v4-flash,0.0898574239,16
BANCO-012,26,minimax/minimax-m3,0.1200079423,16
BANCO-012,26,z-ai/glm-5.2,0.0941021443,16
